SKLYPO_ID,past_proc
552500080254,0.0
552500080255,0.0
551800090316,0.0
552800060341,0.0
551300130428,0.0
555800051051,0.0
554400021033,0.0
555200040129,0.69
555800030446,0.0
554300030074,0.0
551000040755,0.0
550300080138,0.0
555800040826,0.0
555800050910,0.0
556500010081,0.0
550500020140,60.12
550300010122,0.0
551000020621,0.0
555300030275,0.0
555800130611,0.0
555200010451,0.0
555200130609,0.0
551000050966,0.0
552800060383,0.0
555200120714,0.0
552800060372,0.0
551300150011,0.0
555800130957,0.0
555500030290,0.0
556800010242,0.0
552300040732,0.0
552800010404,0.0
551800030050,0.0
555800071421,0.0
555200040007,0.0
555800050534,0.0
552500010054,0.0
553800150121,0.0
554400030796,0.0
553800150163,0.0
553800030068,0.0
550100040652,0.0
551000030267,0.0
553800020009,0.0
552800020630,0.0
552800020631,0.0
554500030596,0.0
555200090314,0.0
551800050236,0.0
552000010094,0.0
551300070043,0.0
554500010210,0.0
554500010409,0.0
553800120104,0.0
555000020001,0.0
554400200121,0.0
552000010522,0.0
550300030215,0.0
554400021031,0.0
552300050035,0.0
550800010280,0.0
556800090220,0.0
555200130062,0.0
551000030743,0.0
551800060403,0.0
554300050202,0.0
550100020113,0.0
554400130324,0.0
555200050430,0.0
551300220013,0.0
555800070376,0.0
554400051244,0.0
554500040640,0.0
554400150106,0.0
552300070274,0.0
551300180118,0.0
555000030011,0.0
553800030557,0.0
555800052011,0.0
552800020138,0.0
551000010088,0.0
552000090510,0.0
556800090320,0.0
556300010541,0.0
552300080160,0.0
553000010079,0.0
552800011013,0.0
553500040116,0.0
552300020811,0.0
556300010276,0.0
555300030280,0.0
553300050022,0.0
556800010108,0.0
555200050468,0.0
551300190051,0.0
552300020921,0.0
553300010321,0.0
555200100108,0.0
555300020089,0.0
551500010380,0.0
551800070036,0.0
552800060375,0.0
556500030033,0.0
552800070189,0.0
552800070191,0.0
554400070268,0.0
552500030044,0.0
553800140219,0.0
554300020037,0.0
553500020005,0.0
553500020005,0.0
552300040145,0.0
552500030053,0.0
550100010292,0.0
551800010204,0.0
553800110181,0.0
554400030063,0.0
551300230494,0.0
556300060013,0.0
555200010157,0.0
555800041200,0.0
553500050076,0.0
555200020302,0.0
552000010271,0.0
553300040265,0.0
553800130215,0.0
553870010005,0.0
552300030510,0.0
552300030525,0.0
552500020026,0.0
552000190009,0.0
551800040156,0.0
551300030098,0.0
554400050597,0.0
553000050878,0.0
552800100048,0.0
551300190229,0.0
552300050075,0.0
552800041128,0.0
551500040331,0.0
552800040327,0.0
552800041095,0.0
555300040148,0.0
554400030560,0.0
555300010302,0.0
555800030266,0.0
551500010044,0.0
554400060099,0.0
556800110196,0.0
556500010986,0.0
555200050115,0.0
551500020196,0.0
552800040453,0.0
552800070041,0.0
553800030416,0.0
555800040930,0.0
550300030212,0.0
552000020032,0.0
555300020067,0.0
551300160140,0.0
555500030265,0.0
555800052662,0.0
554300050532,0.0
555800130898,0.0
552800041062,0.0
550500040012,0.0
552800040140,0.0
552800040044,0.0
555200090296,0.0
552800010264,0.0
555500040031,0.0
550300050025,0.0
550100040231,0.0
550100040274,0.0
553500030539,0.0
553500030533,0.0
555800130970,0.0
550100040229,0.0
555800020248,0.0
550500030046,0.0
555200050038,0.0
551300230566,0.0
552300090360,0.0
553800080023,0.0
554470010014,0.0
555200090533,0.0
551000050912,0.0
555800010250,0.0
556800050082,0.0
551000040233,0.0
555800050495,0.0
554400160288,0.0
550100020125,0.0
555800030729,0.0
550500030128,0.0
554400070270,0.0
552300040366,0.0
551500040296,0.0
551000050743,0.0
551300230480,0.0
550300070262,0.0
555800040266,0.0
551500040073,0.0
555200120131,0.0
553800110199,0.0
556300030048,0.0
551000051394,0.0
551000050718,0.0
556800030177,0.0
556800030180,0.0
552000180022,0.0
555500020360,0.0
556800110017,57.0
554400160290,0.0
552300090352,0.0
555800140585,0.0
552500080179,0.0
551800060131,0.0
555900010200,51.18
555500050501,0.0
553500030353,0.0
552300030008,0.0
556500010672,0.0
555900030094,0.0
553500020235,0.0
550300010056,0.0
551000051169,0.0
554400020737,0.0
554400021025,0.0
550100010035,0.0
554400030598,0.0
551000051364,0.0
551000040213,0.0
555200090174,0.0
555000010315,0.0
556800090654,0.0
556800090652,0.0
555800071283,0.0
555800020152,0.0
550500030117,0.0
554400051052,0.0
554400020338,0.0
554400020996,0.0
555800070909,0.0
555200120382,0.0
555200120193,0.0
554400070306,0.0
552800070757,0.0
552000030039,0.0
551300060237,0.0
556800020194,0.0
556300020073,0.0
555200121251,0.0
555500050426,0.0
556800090645,0.0
555800130217,0.0
552300040777,0.0
554400030472,0.0
555200120791,0.0
552000170090,0.0
554500030453,0.0
554400200505,0.0
552000090475,0.0
552000090464,0.0
551300160170,0.0
554400070353,0.0
550100040483,0.0
555800071268,0.0
555200110063,0.0
555500020404,0.0
554400060443,0.0
553800140164,2.45
554400050954,0.0
551800030049,0.0
556800020065,0.0
