SKLYPO_ID,UNIKAL_ID,PLOTAS_REG,SKLYPO_PLOTAS_M2,PAGRINDINE_ZONOS_KODAS,PAGRINDINE_ZONOS_PROC,ANTRA_ZONOS_KODAS,ANTRA_ZONOS_PROC,ar_gyvenamoji_zona,ar_zemes_ukio_zona,ar_misku_zona,ar_vandenu_zona,ar_pramones_zona,ar_specializuota_zona,ar_zeldynu_zona,draustiniu_proc,rezervatu_proc,parku_proc,biosferos_poligonu_proc,bast_proc,past_proc,pajurio_juostos_proc,buferiniu_apsaugos_zonu_proc,misko_proc,kvr_poligonu_proc,kvr_apsaugos_zonu_proc,pelkiu_proc,saltinynu_proc,pievu_ganyklu_proc,drenazo_plotu_proc,rinktuvu_apsaugos_zonu_proc,gelezinkelio_ribojimo_zonos_proc,reiksmingu_ribojimu_kiekis,ar_yra_stiprus_ribojimas,vystymo_target
550100010104,440003931028,0.12,1284.79,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010113,440027447950,0.463,4630.49,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010119,550100010119,0.441,4365.23,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010158,440029603323,2.3197,23199.06,ZU_F,99.0,MI_F,1.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,92.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.63,0.0,0.0,2,0,vystymas_galimas_su_salygomis
550100010160,440029645978,0.03,308.84,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010165,440030004836,7.7189,77189.1,ZU_F,99.51,MI_F,0.49,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,31.89,0.0,0.0,0.0,3,0,vystymas_galimas_su_salygomis
550100010169,440030004925,2.8732,28731.82,ZU_F,97.47,MI_F,2.53,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,96.67,0.0,0.0,3,0,vystymas_galimas_su_salygomis
550100010170,440030007339,0.44,4399.95,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.02,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010179,440030553230,0.0491,490.75,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010185,550100010185,0.3439,3438.79,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.46,16.33,0.0,2,0,vystymas_galimas_su_salygomis
550100010196,440031200187,0.1,1184.05,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.51,0.0,2,0,vystymas_galimas_su_salygomis
550100010202,440031114233,0.3055,3055.0,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010203,550100010203,0.1844,1843.69,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010212,550100010212,0.1848,1848.11,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,83.77,0.0,2,0,vystymas_galimas_su_salygomis
550100010213,550100010213,0.18,1747.32,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,54.17,0.0,2,0,vystymas_galimas_su_salygomis
550100010277,440043098698,0.82,8856.39,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.77,0.0,2,0,vystymas_galimas_su_salygomis
550100010278,440043099510,0.34,3650.7,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010291,550100010291,0.3638,3638.19,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.79,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010303,550100010303,0.32,2634.86,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010307,440043103144,0.1,1111.81,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010330,440051276743,0.1959,1958.56,MI_F,100.0,,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,vystymas_labai_apribotas
550100010331,440051269760,0.1682,1682.35,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.43,0.0,3,0,vystymas_galimas_su_salygomis
550100010393,550100010393,0.1,957.75,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.11,0.0,2,0,vystymas_galimas_su_salygomis
550100010396,550100010396,0.56,4746.48,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010405,550100010405,4.18,44454.86,ZU_F,67.1,MI_F,32.9,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,99.55,0.0,0.0,0.0,32.57,0.0,0.0,0.0,0.0,0.0,3.9,0.74,0.0,4,0,vystymas_galimas_su_salygomis
550100010414,550100010414,17.48,177858.16,MI_F,99.77,ZU_F,0.19,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,0.0,0.0,0.0,0.0,0.07,0.58,0.0,3,0,vystymas_labai_apribotas
550100010425,550100010425,11.5766,115952.61,U_GG_M_F,52.1,ZU_F,47.9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.08,100.0,13.97,0.0,3,0,vystymas_galimas_su_salygomis
550100010429,550100010429,3.6372,36371.88,ZU_F,98.62,MI_F,1.38,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.71,11.05,0.0,2,0,vystymas_galimas_su_salygomis
550100010436,550100010436,2.64,26684.66,MI_F,100.0,,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,96.11,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,10.86,98.32,9.76,0.0,5,0,vystymas_labai_apribotas
550100010438,550100010438,2.3,24725.77,ZU_F,99.3,MI_F,0.7,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,99.39,0.0,0.0,2,0,vystymas_galimas_su_salygomis
550100010479,550100010479,1.43,14319.35,MI_F,92.0,ZU_F,8.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.12,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,2,0,vystymas_labai_apribotas
550100010481,550100010481,2.54,24273.13,ZU_F,96.48,MI_F,3.52,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,3,0,vystymas_galimas_su_salygomis
550100010486,550100010486,5.7,63717.86,MI_F,100.0,,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,53.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01,80.36,0.0,0.0,3,0,vystymas_labai_apribotas
550100010490,550100010490,5.1918,51918.48,MI_F,100.0,,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,vystymas_labai_apribotas
550100010494,550100010494,24.13,269176.54,ZU_F,64.08,MI_F,35.89,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,36.47,0.0,0.0,0.0,35.68,0.0,0.0,0.0,0.0,0.0,63.57,3.49,0.0,4,0,vystymas_galimas_su_salygomis
550100010500,550100010500,4.2,43817.18,MI_F,99.5,ZU_F,0.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,96.28,0.0,0.0,0.0,0.0,0.0,0.51,1.16,0.0,4,0,vystymas_labai_apribotas
550100010520,550100010520,0.6632,6631.85,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010521,550100010521,1.146,11011.65,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010527,440004766507,7.99,79974.74,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.38,0.0,2,0,vystymas_galimas_su_salygomis
550100010528,440004766550,5.75,57475.98,ZU_F,99.38,ZU_F,0.62,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,8.5,0.0,2,0,vystymas_galimas_su_salygomis
550100010533,440004884944,4.65,43532.25,MI_F,73.61,ZU_F,26.39,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,73.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,vystymas_labai_apribotas
550100010541,440005163226,0.8211,8210.36,U_GG_M_F,98.58,ZU_F,1.22,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,57.94,0.0,0.0,3,0,vystymas_galimas_su_salygomis
550100010547,440005227525,0.1,1029.22,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010551,440005756492,0.35,5179.6,U_GG_M_F,67.48,ZU_F,32.52,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.74,0.0,2,0,vystymas_galimas_su_salygomis
550100010565,440006526226,0.5,4970.58,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010569,440006574372,1.0,10629.48,ZU_F,98.69,MI_F,1.31,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.21,0.0,0.0,2,0,vystymas_galimas_su_salygomis
550100010580,440006840348,0.37,4024.01,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.03,0.0,3,0,vystymas_galimas_su_salygomis
550100010598,440007566843,0.62,5725.72,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.96,0.0,2,0,vystymas_galimas_su_salygomis
550100010601,440007843278,10.27,100352.97,MI_F,99.06,ZU_F,0.52,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.37,0.0,0.0,0.0,0.0,0.0,0.63,0.31,0.0,3,0,vystymas_labai_apribotas
550100010630,440011815311,1.24,11395.38,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.45,0.0,2,0,vystymas_galimas_su_salygomis
550100010642,440016470616,0.1938,1989.11,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010648,440018127418,1.1,12931.51,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.79,10.14,0.0,2,0,vystymas_galimas_su_salygomis
550100010649,440018162906,8.6608,86609.73,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.26,0.0,0.0,0.0,100.0,0.28,0.0,4,1,vystymas_labai_apribotas
550100010652,440018391543,1.65,16609.28,MI_F,99.97,ZU_F,0.03,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2,0,vystymas_labai_apribotas
550100010654,440019654763,0.42,4563.7,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.94,0.0,2,0,vystymas_galimas_su_salygomis
550100010658,440020876051,8.0,80000.63,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.1,0.0,2,0,vystymas_galimas_su_salygomis
550100010659,440021008474,0.24,2526.11,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.07,0.0,2,0,vystymas_galimas_su_salygomis
550100010675,440023024730,0.19,1763.41,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100010678,440023025270,0.19,1944.28,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020006,550100020006,8.1921,81921.38,ZU_F,62.06,MI_F,33.59,0,1,0,0,0,0,0,100.0,0.0,0.0,0.0,39.09,0.0,0.0,0.0,37.94,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,4,1,vystymas_labai_apribotas
550100020021,550100020021,7.0,64613.82,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68,19.97,0.0,2,0,vystymas_galimas_su_salygomis
550100020030,550100020030,13.3634,133633.97,ZU_F,60.49,MI_F,30.42,0,1,0,0,0,0,0,16.68,0.0,0.0,0.0,16.56,0.0,0.0,0.0,30.25,0.0,0.0,0.0,0.0,0.0,70.36,0.27,0.0,5,1,vystymas_labai_apribotas
550100020041,440002205143,3.0547,30546.11,ZU_F,99.82,U_GG_M_F,0.18,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.93,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020042,550100020042,1.7651,17651.08,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020043,440002205221,1.36,13935.75,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020044,550100020044,2.68,26800.25,MI_F,100.0,,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020051,550100020051,0.8846,8847.16,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.51,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020073,550100020073,5.2232,52231.96,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.08,0.0,2,0,vystymas_galimas_su_salygomis
550100020077,550100020077,2.5,23566.64,MI_F,100.0,,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020084,550100020084,0.18,2133.46,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
550100020085,550100020085,0.49,4942.78,MI_F,99.35,ZU_F,0.65,0,0,1,0,0,0,0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,vystymas_labai_apribotas
550100020093,440003627172,5.63,56253.87,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.88,0.0,2,0,vystymas_galimas_su_salygomis
550100020100,440004255870,7.35,76115.74,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.11,0.0,3,1,vystymas_labai_apribotas
550100020102,440030500946,2.0845,20834.9,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,100.0,0.0,0.0,0.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,3,1,vystymas_labai_apribotas
550100020169,440004766683,15.55,159412.9,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,2,0,vystymas_galimas_su_salygomis
550100020186,440007000160,1.33,14563.49,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,48.22,0.0,2,0,vystymas_galimas_su_salygomis
550100020193,440008513086,1.03,10011.68,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34,0.0,0.0,2,1,vystymas_galimas_su_salygomis
550100020200,440009168367,20.11,204415.29,MI_F,95.85,ZU_F,4.15,0,0,1,0,0,0,0,97.9,0.0,0.0,0.0,100.0,0.0,0.0,0.0,95.29,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,4,1,vystymas_labai_apribotas
550100020201,440009257790,2.83,28026.98,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.16,0.0,2,0,vystymas_galimas_su_salygomis
550100020209,440018502602,3.35,31683.36,ZU_F,99.97,MI_F,0.03,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,99.82,13.85,0.0,3,0,vystymas_galimas_su_salygomis
550100020218,440021022335,3.979,39785.0,ZU_F,71.98,MI_F,28.02,0,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,200.0,0.0,0.0,0.0,0.0,9.7,2.37,0.0,5,1,vystymas_labai_apribotas
550100030006,440025952892,3.0,32036.66,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.43,0.0,2,0,vystymas_galimas_su_salygomis
550100030030,550100030030,4.85,4276.12,ZU_F,98.59,MI_F,1.41,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,9.91,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,3,0,vystymas_galimas_su_salygomis
550100030044,550100030044,5.06,50599.62,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,10.24,0.0,0.0,0.0,9.2,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,98.52,27.58,0.0,5,1,vystymas_labai_apribotas
