SKLYPO_ID,UNIKAL_ID,PLOTAS_REG,SKLYPO_PLOTAS_M2,PAGRINDINE_ZONOS_KODAS,PAGRINDINE_ZONOS_PROC,ANTRA_ZONOS_KODAS,ANTRA_ZONOS_PROC,ar_gyvenamoji_zona,ar_zemes_ukio_zona,ar_misku_zona,ar_vandenu_zona,ar_pramones_zona,ar_specializuota_zona,ar_zeldynu_zona,draustiniu_proc,rezervatu_proc,parku_proc,biosferos_poligonu_proc,bast_proc,past_proc,pajurio_juostos_proc,buferiniu_apsaugos_zonu_proc,misko_proc,kvr_poligonu_proc,kvr_apsaugos_zonu_proc,pelkiu_proc,saltinynu_proc,pievu_ganyklu_proc,drenazo_plotu_proc,rinktuvu_apsaugos_zonu_proc,gelezinkelio_ribojimo_zonos_proc,reiksmingu_ribojimu_kiekis,ar_yra_stiprus_ribojimas,vystymo_target
551000030152,551000030152,0.0496,495.96,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,73.41,0.0,2,0,vystymas_galimas_su_salygomis
551000030438,440008771193,0.83,6678.64,U_PS_F,100.0,,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.13,0.0,2,0,vystymas_galimas_su_salygomis
551000030450,440009473074,4.0351,40351.01,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,100.0,0.92,0.0,3,1,vystymas_labai_apribotas
551000030507,440012307092,1.08,11667.67,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000040209,551000040209,0.6699,6702.37,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000040257,551000040257,0.2211,2211.73,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000040319,440004070062,0.2095,2095.42,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000040329,440004290892,0.168,1680.02,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,2,0,vystymas_galimas_su_salygomis
551000040457,440007752149,0.1501,1500.82,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.11,0.0,2,0,vystymas_galimas_su_salygomis
551000040470,440008690406,2.2164,22164.23,U_GG_M_F,99.38,MI_F,0.34,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,2,0,vystymas_galimas_su_salygomis
551000040496,440009927980,0.15,1499.92,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.01,0.0,2,0,vystymas_galimas_su_salygomis
551000040544,440015108128,0.1003,1002.53,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.01,0.0,2,0,vystymas_galimas_su_salygomis
551000040577,440015118079,0.1126,1131.07,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000040580,440015118246,0.1265,1264.62,MI_F,68.13,U_GG_M_F,31.87,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2,0,vystymas_labai_apribotas
551000040604,440015990479,0.25,2500.01,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000040741,440040175951,0.0942,941.93,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000050172,440001200984,0.2537,2537.14,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.33,0.0,2,0,vystymas_galimas_su_salygomis
551000050184,440001202294,0.1545,1546.05,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.09,0.0,2,0,vystymas_galimas_su_salygomis
551000050196,440001203287,0.1938,1937.53,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,73.34,0.0,2,0,vystymas_galimas_su_salygomis
551000050649,440009106550,1.4,13645.13,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000050707,440010136217,0.4,3999.95,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.97,24.1,0.0,2,0,vystymas_galimas_su_salygomis
551000050895,440014901938,3.95,43206.36,U_PS_F,65.09,U_GG_E_F,34.91,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.99,0.0,2,0,vystymas_galimas_su_salygomis
551000050969,440018019512,0.095,950.08,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000051132,440020542606,0.1046,1046.08,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000051293,440023784910,0.14,1400.21,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000051320,440030209013,0.3534,3533.83,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.44,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000051326,440030209279,0.0701,700.63,U_GG_E_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551000051610,440050610680,0.11,1099.97,ZU_F,100.0,,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551300010118,551300010118,0.0596,611.84,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300010142,551300010142,0.0597,628.1,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300010212,551300010212,0.0607,607.21,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300010259,551300010259,0.0628,572.35,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300020054,551300020054,0.06,599.91,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300020059,551300020059,0.06,614.53,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300020070,551300020070,0.06,613.69,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300020180,551300020180,0.06,601.65,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300020207,551300020207,0.06,600.05,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300030136,551300030136,0.06,588.23,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300030157,551300030157,0.0632,627.2,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300030169,551300030169,0.06,609.23,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300030253,551300030253,0.0568,567.54,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300040145,551300040145,0.0588,589.16,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300040176,551300040176,0.06,570.44,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300050028,440009369600,0.0607,606.5,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300050313,551300050313,0.0597,598.4,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300060103,551300060103,0.06,602.83,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300060105,551300060105,0.06,565.39,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300060258,551300060258,0.0605,605.07,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300070007,551300070007,0.0585,617.97,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300070117,551300070117,0.061,613.4,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300090040,551300090040,0.0645,645.08,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300090063,551300090063,0.06,601.62,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300090088,551300090088,0.0638,637.76,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300100064,551300100064,0.061,610.44,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.26,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551300100124,551300100124,0.06,631.57,U_GG_M_F,100.0,ZU_F,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300100126,551300100126,0.06,591.41,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300100218,551300100218,0.06,594.88,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,vystymas_galimas_su_salygomis
551300110142,551300110142,0.0578,580.9,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300110220,551300110220,0.0617,616.58,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300120122,551300120122,0.0606,606.22,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300120281,551300120281,0.0611,611.41,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300130058,551300130058,0.0603,603.37,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300130205,551300130205,0.06,599.98,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300130234,551300130234,0.0636,635.63,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300130298,551300130298,0.0576,589.97,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300130312,551300130312,0.06,545.46,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300140029,551300140029,0.057,546.34,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300140063,551300140063,0.0638,631.63,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300140196,551300140196,0.0629,629.33,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300140349,440011792450,0.0286,286.02,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300150282,551300150282,0.06,611.21,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300150317,551300150317,0.0613,612.79,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300150400,551300150400,0.06,580.45,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300180248,551300180248,0.06,608.97,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300180289,551300180289,0.06,604.41,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300180338,551300180338,0.06,619.78,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300190029,551300190029,0.0602,593.81,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300190063,551300190063,0.0642,646.55,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300190099,551300190099,0.06,600.06,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300190239,551300190239,0.0708,665.13,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300200016,551300200016,0.06,599.72,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210128,551300210128,0.0613,612.96,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210313,551300210313,0.06,594.45,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210540,551300210540,0.06,599.78,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210560,551300210560,0.0629,629.29,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210592,551300210592,0.0645,645.02,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210665,551300210665,0.06,625.44,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210687,551300210687,0.06,608.15,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210782,551300210782,0.06,603.3,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210788,551300210788,0.06,602.71,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210849,551300210849,0.06,602.93,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210853,551300210853,0.06,591.27,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300210874,551300210874,0.06,616.39,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300220030,440001528474,28.8893,288918.62,ZU_F,88.83,MI_F,8.99,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,4664.6,0.0,0.0,0.0,610840.59,0.0,0.0,0.0,3,1,vystymas_labai_apribotas
551300220033,440011533023,7.2252,72252.35,MI_F,69.16,ZU_F,17.05,0,0,1,0,0,0,0,13.7,0.0,0.0,0.0,25.33,13.7,0.0,0.0,79.97,0.0,0.0,0.19,0.0,11.83,0.0,0.0,0.0,6,1,vystymas_labai_apribotas
551300230278,551300230278,0.068,680.12,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
551300230308,551300230308,0.06,627.29,U_GG_M_F,100.0,,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,vystymas_tiesiogiai_galimas
