SKLYPO_ID,drenazo_plotu_proc
552000050055,0.0
552000050056,0.0
552000050057,0.0
552000050058,0.0
552000050059,0.0
552000050060,0.0
552000050061,0.0
552000050063,0.0
552000050064,0.0
552000050065,0.0
552000050067,0.0
552000050068,0.0
552000050069,0.0
552000050072,0.0
552000050073,0.0
552000050074,0.0
552000050075,0.0
552000050076,0.0
552000050078,0.0
552000050079,0.0
552000050080,0.0
552000050081,0.0
552000050082,0.0
552000050083,0.0
552000050084,0.0
552000050085,0.0
552000050086,0.0
552000050087,0.0
552000050088,0.0
552000050089,0.0
552000050090,0.0
552000050091,0.0
552000050092,0.0
552000050093,0.0
552000050094,0.0
552000050095,0.0
552000050096,0.0
552000050097,0.0
552000050098,0.0
552000050099,0.0
552000050100,0.0
552000050101,0.0
552000050102,0.0
552000050103,0.0
552000050104,0.0
552000050107,0.0
552000050108,0.0
552000050109,0.0
552000050111,0.0
552000050112,0.0
552000050113,0.0
552000050114,0.0
552000050115,0.0
552000050116,0.0
552000050117,0.0
552000050118,0.0
552000050119,0.0
552000050120,0.0
552000060001,0.0
552000060004,0.0
552000060005,0.0
552000060007,0.0
552000060008,0.0
552000060009,0.0
552000060010,0.0
552000060011,0.0
552000060012,0.0
552000060013,0.0
552000060014,0.0
552000060015,0.0
552000060016,0.0
552000060017,0.0
552000060018,0.0
552000060019,0.0
552000060020,0.0
552000060021,0.0
552000060022,0.0
552000060023,0.0
552000060024,0.0
552000060025,0.0
552000060026,0.0
552000060027,0.0
552000060028,0.0
552000060029,0.0
552000060031,0.0
552000060055,0.0
552000060057,0.0
552000060058,0.0
552000060060,0.0
552000060061,0.0
552000060062,0.0
552000060063,0.0
552000060066,0.0
552000060067,0.0
552000060068,0.0
552000060069,0.0
552000060071,0.0
552000060072,0.0
552000060073,0.0
552000060074,0.0
552000060076,0.0
552000060078,0.0
552000060083,0.0
552000060084,0.0
552000060085,0.0
552000060086,0.0
552000060087,0.0
552000060089,0.0
552000060090,0.0
552000060091,0.0
552000060092,0.0
552000060093,0.0
552000060094,0.0
552000060095,0.0
552000060096,0.0
552000060097,0.0
552000060098,0.0
552000060099,0.0
552000060101,0.0
552000060102,0.0
552000060103,0.0
552000060104,0.0
552000060106,0.0
552000060107,0.0
552000060109,0.0
552000060110,0.0
552000060111,0.0
552000060112,0.0
552000060113,0.0
552000060115,0.0
552000060116,0.0
552000060117,0.0
552000060118,0.0
552000060119,0.0
552000060120,0.0
552000060121,0.0
552000060122,0.0
552000060123,0.0
552000060124,0.0
552000060125,0.0
552000060126,0.0
552000060127,0.0
552000060128,0.0
552000060129,0.0
552000060130,0.0
552000060131,0.0
552000060132,0.0
552000060133,0.0
552000060134,0.0
552000060135,0.0
552000060136,0.0
552000060137,0.0
552000060138,0.0
552000060139,0.0
552000060140,0.0
552000060141,0.0
552000060142,0.0
552000060143,0.0
552000060144,0.0
552000060145,0.0
552000060146,0.0
552000060147,0.0
552000060148,0.0
552000060149,0.0
552000060150,0.0
552000060151,0.0
552000060152,0.0
552000060153,0.0
552000060154,0.0
552000060155,0.0
552000060156,0.0
552000060157,0.0
552000060158,0.0
552000060159,0.0
552000060161,0.0
552000060162,0.0
552000060164,0.0
552000060165,0.0
552000070005,0.0
552000070006,0.0
552000070007,0.0
552000070008,0.0
552000070009,0.0
552000070010,0.0
552000070011,0.0
552000070012,0.0
552000070013,0.0
552000070014,0.0
552000070015,0.0
552000070016,0.0
552000070017,0.0
552000070018,0.0
552000070019,0.0
552000070020,0.0
552000070021,0.0
552000070022,0.0
552000070023,0.0
552000070025,0.0
552000070026,0.0
552000070027,0.0
552000070028,0.0
552000070029,0.0
552000070030,0.0
552000070031,0.0
552000070032,0.0
552000070033,0.0
552000070034,0.0
552000070035,0.0
552000070036,0.0
552000070037,0.0
552000070038,0.0
552000070039,0.0
552000070040,0.0
552000070041,0.0
552000070042,0.0
552000070043,0.0
552000070044,0.0
552000070045,0.0
552000070046,0.0
552000070047,0.0
552000070048,0.0
552000070050,0.0
552000070051,0.0
552000070064,0.0
552000070065,0.0
552000070066,0.0
552000070067,0.0
552000070068,0.0
552000070069,0.0
552000070070,0.0
552000070071,0.0
552000070072,0.0
552000070073,0.0
552000070074,0.0
552000070076,0.0
552000070078,0.0
552000070100,0.0
552000070101,0.0
552000070102,0.0
552000070105,0.0
552000070106,0.0
552000070107,0.0
552000070108,0.0
552000070111,0.0
552000070112,0.0
552000070113,0.0
552000070114,0.0
552000070115,0.0
552000070116,0.0
552000070118,0.0
552000070122,0.0
552000070128,0.0
552000070129,0.0
552000070130,0.0
552000070131,0.0
552000070132,0.0
552000070133,0.0
552000070134,0.0
552000070135,0.0
552000070136,0.0
552000070137,0.0
552000070138,0.0
552000070139,0.0
552000070140,0.0
552000070142,0.0
552000070143,0.0
552000070144,0.0
552000070145,0.0
552000070146,0.0
552000070147,0.0
552000070148,0.0
552000070150,0.0
552000070151,0.0
552000070152,0.0
552000070153,0.0
552000070154,0.0
552000070155,0.0
552000070157,0.0
552000070158,0.0
552000070159,0.0
552000070160,0.0
552000070162,0.0
552000070163,0.0
552000070164,0.0
552000070166,0.0
552000070167,0.0
552000070168,0.0
552000070170,0.0
552000070172,0.0
552000070173,0.0
552000070174,0.0
552000070177,0.0
552000070190,0.0
552000070191,0.0
552000070192,0.0
552000070193,0.0
552000070194,0.0
552000070195,0.0
552000070196,0.0
552000070197,0.0
552000070200,0.0
552000070201,0.0
552000070202,0.0
552000070204,0.0
552000070205,0.0
552000070206,0.0
552000070208,0.0
552000070209,0.0
552000070210,0.0
552000070211,0.0
552000070212,0.0
552000070213,0.0
552000070214,0.0
552000070215,0.0
552000070217,0.0
552000070218,0.0
552000070219,0.0
552000070220,0.0
552000070221,0.0
552000070223,0.0
552000070224,0.0
552000070225,0.0
552000070226,0.0
552000070227,0.0
552000070228,0.0
552000070229,0.0
552000070230,0.0
552000070231,0.0
552000070232,0.0
552000070233,0.0
552000070234,0.0
552000070235,0.0
552000070236,0.0
552000070237,0.0
552000070238,0.0
552000070240,0.0
552000070241,0.0
552000070243,0.0
552000070244,0.0
552000070245,0.0
552000070246,0.0
552000070247,0.0
552000070248,0.0
552000070249,0.0
552000070250,0.0
552000070251,0.0
552000070252,0.0
552000070254,0.0
552000070255,0.0
552000080001,0.0
552000080002,0.0
552000080003,0.0
552000080004,0.0
552000080005,0.0
552000080007,0.0
552000080008,0.0
552000080009,0.0
552000080010,0.0
552000080011,0.0
552000080012,0.0
552000080013,0.0
552000080014,0.0
552000080015,0.0
552000080016,0.0
552000080017,0.0
552000080018,0.0
552000080019,0.0
552000080020,0.0
552000080021,0.0
552000080022,0.0
552000080023,0.0
552000080024,0.0
552000080025,0.0
552000080026,0.0
552000080027,0.0
552000080028,0.0
552000080029,0.0
552000080030,0.0
552000080031,0.0
552000080032,0.0
552000080033,0.0
552000080035,0.0
552000080037,0.0
552000080038,0.0
552000080039,0.0
552000080040,0.0
552000080042,0.0
552000080043,0.0
552000080044,0.0
552000080046,0.0
552000080048,0.0
552000080049,0.0
552000080051,0.0
552000080053,0.0
552000080054,0.0
552000080055,0.0
552000080056,0.0
552000080057,0.0
552000080059,0.0
552000080060,0.0
552000080061,0.0
552000080062,0.0
552000080063,0.0
552000080064,0.0
552000080065,0.0
552000080066,0.0
552000080067,0.0
552000080071,0.0
552000080072,0.0
552000080073,0.0
552000080074,0.0
552000080075,0.0
552000080078,0.0
552000080079,0.0
552000080081,0.0
552000080082,0.0
552000080084,0.0
552000080085,0.0
552000080086,0.0
552000080087,0.0
552000080089,0.0
552000080091,0.0
552000080092,0.0
552000080093,0.0
552000080095,0.0
552000080096,0.0
552000080097,0.0
552000080098,0.0
552000080099,0.0
552000080100,0.0
552000080101,0.0
552000080105,0.0
552000080107,0.0
552000080109,0.0
552000080110,0.0
552000080111,0.0
552000080114,0.0
552000080115,0.0
552000080116,0.0
552000080117,0.0
552000080118,0.0
552000080119,0.0
552000080120,0.0
552000080121,0.0
552000080122,0.0
552000080125,0.0
552000080126,0.0
552000080127,0.0
552000080130,0.0
552000080131,0.0
552000080132,0.0
552000080133,0.0
552000080134,0.0
552000080135,0.0
552000080136,0.0
552000080137,0.0
552000080138,0.0
552000080139,0.0
552000080140,0.0
552000080141,0.0
552000080142,0.0
552000080143,0.0
552000080144,0.0
552000080145,0.0
552000080146,0.0
552000080147,0.0
552000080148,0.0
552000080150,0.0
552000080151,0.0
552000080153,0.0
552000080154,0.0
552000080155,0.0
552000080156,0.0
552000080157,0.0
552000080158,0.0
552000080159,0.0
552000080160,0.0
552000080161,0.0
552000080162,0.0
552000080163,0.0
552000080164,0.0
552000080165,0.0
552000080166,0.0
552000080167,0.0
552000080168,0.0
552000080169,0.0
552000080170,0.0
552000080171,0.0
552000080179,0.0
552000080181,0.0
552000090002,0.0
552000090003,0.0
552000090004,0.0
552000090005,0.0
552000090007,100.0
552000090008,100.0
552000090009,100.0
552000090010,100.0
552000090011,100.0
552000090012,100.0
552000090013,100.0
552000090014,100.0
552000090015,100.0
552000090016,100.0
552000090017,100.0
552000090018,100.0
552000090019,100.0
552000090020,100.0
552000090021,100.0
552000090022,100.0
552000090023,100.0
552000090024,100.0
552000090025,100.0
552000090026,100.0
552000090027,100.0
552000090028,100.0
552000090029,100.0
552000090030,100.0
552000090031,100.0
552000090032,100.0
552000090033,100.0
552000090034,100.0
552000090035,100.0
552000090036,100.0
552000090037,100.0
552000090038,100.0
552000090039,100.0
552000090040,100.0
552000090041,100.0
552000090042,100.0
552000090043,100.0
552000090044,100.0
552000090045,100.0
552000090046,100.0
552000090047,100.0
552000090048,100.0
552000090049,100.0
552000090050,100.0
552000090051,100.0
552000090052,100.0
552000090053,100.0
552000090054,100.0
552000090055,100.0
552000090056,100.0
552000090057,100.0
552000090058,0.0
552000090059,0.0
552000090060,100.0
552000090061,0.0
552000090062,0.03
552000090063,0.0
552000090064,92.22
552000090065,0.0
552000090066,0.0
552000090067,0.0
552000090068,0.0
552000090069,0.0
552000090070,0.0
552000090071,0.0
552000090072,0.0
552000090073,0.0
552000090074,100.0
552000090075,0.0
552000090076,100.0
552000090077,100.0
552000090078,100.0
552000090079,100.0
552000090080,100.0
552000090081,100.0
552000090082,0.0
552000090083,100.0
552000090084,100.0
552000090085,100.0
552000090086,100.0
552000090087,7.54
552000090088,100.0
552000090089,100.0
552000090090,0.62
552000090091,100.0
552000090092,0.0
552000090093,100.0
552000090094,100.0
552000090095,0.0
552000090096,0.0
552000090097,100.0
552000090098,100.0
552000090099,100.0
552000090100,100.0
552000090101,100.0
552000090102,100.0
552000090103,100.0
552000090104,100.0
552000090105,100.0
552000090106,100.0
552000090107,0.0
552000090108,0.0
552000090109,100.0
552000090110,100.0
552000090111,100.0
552000090112,100.0
552000090113,100.0
552000090114,100.0
552000090115,100.0
552000090116,98.96
552000090117,100.0
552000090118,100.0
552000090119,100.0
552000090120,100.0
552000090121,100.0
552000090122,100.0
552000090123,100.0
552000090124,100.0
552000090125,100.0
552000090126,100.0
552000090127,100.0
552000090128,100.0
552000090129,0.18
552000090130,100.0
552000090131,98.94
552000090132,0.55
552000090133,100.0
552000090134,100.0
552000090135,2.15
552000090136,100.0
552000090137,100.0
552000090138,100.0
552000090139,100.0
552000090140,99.43
552000090141,100.0
552000090142,100.0
552000090143,100.0
552000090144,100.0
552000090145,100.0
552000090146,100.0
552000090147,100.0
552000090148,100.0
552000090149,100.0
552000090150,100.0
552000090151,100.0
552000090152,100.0
552000090153,100.0
552000090154,100.0
552000090155,100.0
552000090156,100.0
552000090157,100.0
552000090158,100.0
552000090159,99.5
552000090160,100.0
552000090161,4.95
552000090162,99.06
552000090163,100.0
552000090164,100.0
552000090165,100.0
552000090166,100.0
552000090167,100.0
552000090168,100.0
552000090169,100.0
552000090170,100.0
552000090171,100.0
552000090172,100.0
552000090173,100.0
552000090174,99.63
552000090175,100.0
552000090176,100.0
552000090177,100.0
552000090178,100.0
552000090179,100.0
552000090180,99.83
552000090181,99.99
552000090182,100.0
552000090183,100.0
552000090184,100.0
552000090185,100.0
552000090186,100.0
552000090187,100.0
552000090188,100.0
552000090189,0.0
552000090190,100.0
552000090191,100.0
552000090192,100.0
552000090193,100.0
552000090194,100.0
552000090195,100.0
552000090196,100.0
552000090197,100.0
552000090198,100.0
552000090199,100.0
552000090200,100.0
552000090201,100.0
552000090202,100.0
552000090203,100.0
552000090204,100.0
552000090205,100.0
552000090206,100.0
552000090207,100.0
552000090208,95.8
552000090209,39.04
552000090210,100.0
552000090211,100.0
552000090212,93.24
552000090213,100.0
552000090214,100.0
552000090215,100.0
552000090216,100.0
552000090217,0.16
552000090218,100.0
552000090219,100.0
552000090220,100.0
552000090221,100.0
552000090222,100.0
552000090223,99.96
552000090224,100.0
552000090225,100.0
552000090226,100.0
552000090227,100.0
552000090228,100.0
552000090229,13.64
552000090230,100.0
552000090231,0.0
552000090232,99.28
552000090233,98.84
552000090234,100.0
552000090235,100.0
552000090236,87.87
552000090237,100.0
552000090238,100.0
552000090239,100.0
552000090240,77.37
552000090241,100.0
552000090242,100.0
552000090243,100.0
552000090244,100.0
552000090245,100.0
552000090246,100.0
552000090247,100.0
552000090248,100.0
552000090249,100.0
552000090250,0.0
552000090251,100.0
552000090252,91.49
552000090253,100.0
552000090254,100.0
552000090255,100.0
552000090256,100.0
552000090257,100.0
552000090258,100.0
552000090259,100.0
552000090260,100.0
552000090261,100.0
552000090262,100.0
552000090263,100.0
552000090264,100.0
552000090265,100.0
552000090266,100.0
552000090267,100.0
552000090268,100.0
552000090269,100.0
552000090270,100.0
552000090271,100.0
552000090272,100.0
552000090273,100.0
552000090274,100.0
552000090275,100.0
552000090276,0.0
552000090277,100.0
552000090278,0.0
552000090279,100.0
552000090280,100.0
552000090281,100.0
552000090282,100.0
552000090283,100.0
552000090284,100.0
552000090285,100.0
552000090286,100.0
552000090287,100.0
552000090288,100.0
552000090289,100.0
552000090290,100.0
552000090291,100.0
552000090292,100.0
552000090293,100.0
552000090294,100.0
552000090295,100.0
552000090296,100.0
552000090297,100.0
552000090298,100.0
552000090299,100.0
552000090300,100.0
552000090301,100.0
552000090302,100.0
552000090303,100.0
552000090304,100.0
552000090305,89.23
552000090306,100.0
552000090307,100.0
552000090308,100.0
552000090309,89.22
552000090310,71.14
552000090311,95.5
552000090312,95.78
552000090313,0.0
552000090314,0.0
552000090315,100.0
552000090316,0.0
552000090317,0.0
552000090318,0.0
552000090319,93.46
552000090320,91.9
552000090321,100.0
552000090322,99.99
552000090323,0.0
552000090324,0.0
552000090325,100.0
552000090326,0.0
552000090327,100.0
552000090328,0.0
552000090329,100.0
552000090330,100.0
552000090331,0.0
552000090332,100.0
552000090333,0.0
552000090334,0.0
552000090335,100.0
552000090336,100.0
552000090337,0.0
552000090338,100.0
552000090339,100.0
552000090340,100.0
552000090341,0.0
552000090342,20.78
552000090343,100.0
552000090344,0.0
552000090345,100.0
552000090346,0.0
552000090347,100.0
552000090348,0.0
552000090349,100.0
552000090350,0.0
552000090351,100.0
552000090352,100.0
552000090353,0.0
552000090354,0.0
552000090355,0.0
552000090356,0.0
552000090357,0.0
552000090358,0.0
552000090359,88.08
552000090360,100.0
552000090361,12.53
552000090362,1.49
552000090363,0.27
552000090364,97.28
552000090365,100.0
552000090366,0.0
552000090367,100.0
552000090368,100.0
552000090369,100.0
552000090370,0.0
552000090371,0.0
552000090372,0.0
552000090373,92.24
552000090374,84.78
552000090375,0.0
552000090376,0.0
552000090377,0.0
552000090378,100.0
552000090379,99.45
552000090380,100.0
552000090381,100.0
552000090382,100.0
552000090383,100.0
552000090384,100.0
552000090385,0.0
552000090386,100.0
552000090387,74.18
552000090388,0.0
552000090389,0.0
552000090390,100.0
552000090391,100.0
552000090392,0.0
552000090393,100.0
552000090394,100.0
552000090395,0.0
552000090396,0.0
552000090397,92.1
552000090398,96.9
552000090399,100.0
552000090400,94.73
552000090401,100.0
552000090402,99.92
552000090403,0.0
552000090404,0.0
552000090405,100.0
552000090406,100.0
552000090407,100.0
552000090408,100.0
552000090409,100.0
552000090410,100.0
552000090411,0.0
552000090412,100.0
552000090413,100.0
552000090414,100.0
552000090415,44.9
552000090416,87.54
552000090417,100.0
552000090418,0.53
552000090419,100.0
552000090420,62.51
552000090421,66.84
552000090422,100.0
552000090423,0.0
552000090424,100.0
552000090425,100.0
552000090426,47.82
552000090427,0.0
552000090428,0.0
552000090429,0.0
552000090430,0.0
552000090431,100.0
552000090432,100.0
552000090433,100.0
552000090434,0.0
552000090435,0.0
552000090436,100.0
552000090437,95.14
552000090438,0.0
552000090439,99.14
552000090440,97.72
552000090441,100.0
552000090442,83.31
552000090443,0.0
552000090444,0.0
552000090445,0.0
552000090446,0.0
552000090447,100.0
552000090448,100.0
552000090449,100.0
552000090450,100.0
552000090451,100.0
552000090452,100.0
552000090453,100.0
552000090454,100.0
552000090455,100.0
552000090456,100.0
552000090457,100.0
552000090458,100.0
552000090459,100.0
552000090460,100.0
552000090461,100.0
552000090462,100.0
552000090463,100.0
552000090464,100.0
552000090465,100.0
552000090466,100.0
552000090467,100.0
552000090468,100.0
552000090469,100.0
552000090470,100.0
552000090471,100.0
552000090472,100.0
552000090473,100.0
552000090474,100.0
552000090475,100.0
552000090476,73.51
552000090477,0.0
552000090478,0.0
552000090479,0.0
552000090480,0.0
552000090481,9.12
552000090482,89.23
552000090483,100.0
552000090484,90.61
552000090485,92.09
552000090486,78.17
552000090487,86.83
552000090488,83.06
552000090489,86.99
552000090490,85.92
552000090491,37.99
552000090492,100.0
552000090493,100.0
552000090494,100.0
552000090495,100.0
552000090496,79.38
552000090497,95.14
552000090498,100.0
552000090499,100.0
552000090500,100.0
552000090501,100.0
552000090502,0.0
552000090503,0.0
552000090504,0.0
552000090505,0.0
552000090506,0.0
552000090507,0.0
552000090508,0.0
552000090509,0.0
552000090510,79.28
552000090511,0.0
552000090512,0.0
552000090513,0.0
552000090514,0.0
552000090515,100.0
552000090516,70.97
552000090517,92.91
552000090518,0.0
552000090519,77.91
552000090520,63.64
552000090521,85.99
552000090522,100.0
552000090523,100.0
552000090524,0.0
552000090525,61.87
552000090526,100.0
552000090527,80.43
552000090528,100.0
552000090529,0.0
552000090530,100.0
552000090531,100.0
552000090532,100.0
552000090533,0.0
552000090534,0.0
552000090535,0.0
552000090536,0.0
552000090537,0.0
552000090538,0.0
552000090539,83.23
552000090540,100.0
552000090541,100.0
552000090542,0.0
552000090543,0.0
552000090544,0.0
552000100001,0.0
552000100002,0.0
552000100003,0.0
552000100004,0.0
552000100006,0.0
552000100007,0.0
552000100008,0.0
552000100009,0.0
552000100011,0.0
552000100012,0.0
552000100013,0.0
552000100014,0.0
552000100021,0.0
552000100022,0.0
552000100023,0.0
552000100024,0.0
552000100026,0.0
552000100027,0.0
552000100028,0.0
552000100029,0.0
552000100030,0.0
552000100032,0.0
552000100033,0.0
552000100034,0.0
552000100035,0.0
552000100036,0.0
552000100037,0.0
552000100038,0.0
552000100039,0.0
552000100040,0.0
552000100041,0.0
552000100045,0.0
552000100046,0.0
552000100047,0.0
552000100048,0.0
552000100049,0.0
552000100050,0.0
552000100051,0.0
552000100052,0.0
552000100053,0.0
552000100054,0.0
552000100055,0.0
552000100056,0.0
552000100057,0.0
552000100058,0.0
552000100059,0.0
552000100060,0.0
552000100061,0.0
552000100062,0.0
552000100063,0.0
552000100064,0.0
552000100065,0.0
552000100066,0.0
552000100068,0.0
552000100069,0.0
552000100070,0.0
552000100072,0.0
552000100074,0.0
552000100075,0.0
552000100076,0.0
552000100077,0.0
552000100078,0.0
552000100079,0.0
552000100080,0.0
552000100085,0.0
552000100086,0.0
552000100087,0.0
552000100088,0.0
552000100090,0.0
552000100091,0.0
552000100092,0.0
552000100093,0.0
552000100094,0.0
552000100095,0.0
552000100096,0.0
552000100097,0.0
552000100098,0.0
552000100099,0.0
552000100100,0.0
552000100101,0.0
552000100103,0.0
552000100104,0.0
552000100105,0.0
552000100106,0.0
552000100107,0.0
552000100108,0.0
552000100109,0.0
552000100110,0.0
552000100111,0.0
552000100112,0.0
552000100113,0.0
552000100114,0.0
552000100115,0.0
552000100116,0.0
552000100117,0.0
552000100118,0.0
552000100119,0.0
552000110002,0.0
552000110005,0.0
552000110007,0.0
552000110009,0.0
552000110010,0.0
552000110011,0.0
552000110012,0.0
552000110013,0.0
552000110014,0.0
552000110015,0.0
552000110016,0.0
552000110017,0.0
552000110018,0.0
552000110019,0.0
552000110020,0.0
552000110021,0.0
552000110022,0.0
552000110023,0.0
552000110026,0.0
552000110027,0.0
552000110028,0.0
552000110029,0.0
552000110030,0.0
552000110032,0.0
552000110033,0.0
552000110034,0.0
552000110035,0.0
552000110036,0.0
552000110038,0.0
552000110039,0.0
552000110040,0.0
552000110041,0.0
552000110042,0.0
552000110043,0.0
552000110044,0.0
552000110045,0.0
552000110046,0.0
552000110047,0.0
552000110048,0.0
552000110049,0.0
552000110050,0.0
552000110051,0.0
552000110052,0.0
552000110053,0.0
552000110054,0.0
552000110055,0.0
552000110056,0.0
552000110057,0.0
552000110058,0.0
552000110059,0.0
552000110060,0.0
552000110061,0.0
552000110062,0.0
552000110063,0.0
552000110064,0.0
552000110065,0.0
552000110066,0.0
552000110067,0.0
552000110068,0.0
552000110069,0.0
552000110070,0.0
552000110071,0.0
552000110072,0.0
552000110073,0.0
552000110074,0.0
552000110075,0.0
552000110076,0.0
552000110077,0.0
552000110078,0.0
552000110079,0.0
552000110080,0.0
552000110081,0.0
552000110082,0.0
552000110083,0.0
552000110084,0.0
552000110085,0.0
552000110086,0.0
552000110088,0.0
552000110089,0.0
552000110090,0.0
552000110091,0.0
552000110092,0.0
552000110093,0.0
552000110094,0.0
552000110095,0.0
552000110096,0.0
552000110097,0.0
552000110098,0.0
552000110099,0.0
552000110100,0.0
552000110101,0.0
552000110102,0.0
552000110103,0.0
552000110104,0.0
552000110105,0.0
552000110106,0.0
552000110107,0.0
552000110108,0.0
552000110109,0.0
552000110110,0.0
552000110111,0.0
552000110112,0.0
552000110113,0.0
552000110114,0.0
552000110115,0.0
552000110116,0.0
552000110117,0.0
552000110118,0.0
552000110119,0.0
552000110121,0.0
552000110122,0.0
552000110123,0.0
552000110124,0.0
552000110125,0.0
552000110126,0.0
552000110127,0.0
552000110128,0.0
552000110129,0.0
552000110130,0.0
552000110131,0.0
552000110132,0.0
552000110133,0.0
552000110134,0.0
552000110135,0.0
552000110136,0.0
552000110137,0.0
552000110138,0.0
552000110139,0.0
552000110140,0.0
552000110141,0.0
552000110143,0.0
552000110144,0.0
552000110145,0.0
552000110146,0.0
552000110147,0.0
552000110148,0.0
552000110149,0.0
552000110150,0.0
552000110151,0.0
552000110152,0.0
552000110153,0.0
552000110154,0.0
552000110155,0.0
552000110156,0.0
552000110157,0.0
552000110158,0.0
552000110159,0.0
552000110160,0.0
552000110161,0.0
552000110162,0.0
552000110163,0.0
552000110164,0.0
552000110165,0.0
552000110166,0.0
552000110167,0.0
552000110168,0.0
552000110169,0.0
552000110170,0.0
552000110171,0.0
552000110172,0.0
552000110173,0.0
552000110174,0.0
552000110175,0.0
552000110176,0.0
552000110177,0.0
552000110178,0.0
552000110179,0.0
552000110180,0.0
552000110181,0.0
552000110182,0.0
552000110183,0.0
552000110185,0.0
552000110186,0.0
552000110187,0.0
552000110188,0.0
552000110189,0.0
552000110190,0.0
552000110191,0.0
552000110192,0.0
552000110193,0.0
552000110194,0.0
552000110195,0.0
552000110196,0.0
552000110197,0.0
552000110198,0.0
552000110199,0.0
552000110200,0.0
552000110201,0.0
552000110202,0.0
552000110203,0.0
552000110204,0.0
552000110205,0.0
552000110206,0.0
552000110207,0.0
552000110208,0.0
552000110209,0.0
552000110210,0.0
552000110211,0.0
552000110212,0.0
552000110213,0.0
552000110214,0.0
552000110215,0.0
552000110216,0.0
552000110217,0.0
552000110218,0.0
552000110219,0.0
552000110221,0.0
552000110222,0.0
552000110223,0.0
552000110224,0.0
552000110233,0.0
552000110234,0.0
552000110235,0.0
552000110236,0.0
552000110238,0.0
552000110239,0.0
552000110240,0.0
552000110241,0.0
552000110242,0.0
552000110243,0.0
552000110244,0.0
552000110245,0.0
552000110246,0.0
552000110247,0.0
552000110248,0.0
552000110249,0.0
552000110250,0.0
552000110251,0.0
552000110252,0.0
552000110253,0.0
552000110254,0.0
552000110255,0.0
552000110256,0.0
552000110257,0.0
552000110258,0.0
552000110259,0.0
552000110260,0.0
552000110261,0.0
552000110262,0.0
552000110263,0.0
552000110264,0.0
552000110265,0.0
552000120001,0.0
552000120002,0.0
552000120003,0.0
552000120005,0.0
552000120006,0.0
552000120007,0.0
552000120008,0.0
552000120010,0.0
552000120011,0.0
552000120012,0.0
552000120013,0.0
552000120014,0.0
552000120015,0.0
552000120016,0.0
552000120018,0.0
552000120019,0.0
552000120020,0.0
552000120021,0.0
552000120022,0.0
552000120023,0.0
552000120024,0.0
552000120025,0.0
552000120026,0.0
552000120027,0.0
552000120028,0.0
552000130001,0.0
552000130002,0.0
552000130003,0.0
552000130004,0.0
552000130005,0.0
552000130006,0.0
552000130007,0.0
552000130008,0.0
552000130009,0.0
552000130011,0.0
552000130012,0.0
552000130013,0.0
552000130014,0.0
552000130015,0.0
552000130016,0.0
552000130017,0.0
552000130018,0.0
552000130019,0.0
552000130021,0.0
552000130022,0.0
552000130023,0.0
552000130024,0.0
552000130025,0.0
552000130026,0.0
552000130027,0.0
552000130028,0.0
552000130029,0.0
552000130030,0.0
552000130031,0.0
552000130032,0.0
552000130033,0.0
552000130034,0.0
552000130036,0.0
552000130037,0.0
552000130038,0.0
552000130039,0.0
552000130040,0.0
552000130041,0.0
552000130042,0.0
552000130043,0.0
552000130044,0.0
552000130045,0.0
552000130046,0.0
552000130047,0.0
552000130048,0.0
552000130049,0.0
552000130050,0.0
552000130051,0.0
552000130052,0.0
552000130053,0.0
552000130054,0.0
552000130055,0.0
552000130056,0.0
552000130057,0.0
552000130058,0.0
552000130059,0.0
552000130060,0.0
552000130061,0.0
552000130062,0.0
552000130063,0.0
552000130064,0.0
552000130065,0.0
552000130066,0.0
552000130067,0.0
552000130068,0.0
552000130069,0.0
552000130070,0.0
552000130071,0.0
552000130072,0.0
552000130073,0.0
552000130074,0.0
552000130075,0.0
552000130076,0.0
552000130077,0.0
552000130078,0.0
552000130079,0.0
552000130080,0.0
552000130081,0.0
552000130082,0.0
552000130083,0.0
552000130084,0.0
552000130087,0.0
552000130088,0.0
552000130089,0.0
552000130090,0.0
552000130091,0.0
552000130092,0.0
552000130093,0.0
552000130094,0.0
552000130095,0.0
552000130096,0.0
552000130097,0.0
552000130099,0.0
552000130100,0.0
552000130101,0.0
552000130102,0.0
552000130103,0.0
552000130104,0.0
552000130105,0.0
552000130106,0.0
552000130107,0.0
552000130108,0.0
552000130109,0.0
552000130110,0.0
552000130111,0.0
552000130112,0.0
552000130113,0.0
552000130114,0.0
552000130115,0.0
552000130116,0.0
552000130117,0.0
552000130118,0.0
552000130120,0.0
552000130123,0.0
552000130125,0.0
552000130126,0.0
552000130127,0.0
552000130128,0.0
552000130129,0.0
552000130147,0.0
552000130148,0.0
552000130149,0.0
552000130150,0.0
552000130151,0.0
552000130152,0.0
552000130153,0.0
552000130155,0.0
552000130156,0.0
552000130157,0.0
552000130158,0.0
552000130159,0.0
552000130160,0.0
552000130161,0.0
552000130162,0.0
552000130163,0.0
552000130164,0.0
552000130165,0.0
552000130166,0.0
552000130167,0.0
552000130168,0.0
552000130169,0.0
552000130170,0.0
552000130172,0.0
552000130174,0.0
552000130176,0.0
552000130177,0.0
552000130178,0.0
552000130179,0.0
552000130180,0.0
552000130184,0.0
552000130185,0.0
552000130186,0.0
552000130187,0.0
552000130188,0.0
552000130189,0.0
552000130190,0.0
552000130191,0.0
